,Path,Age,Emotion,Class,Features
2509,YAF_soup_happy.wav,Young,happy,Young and happy,"[-3.3554694e+02  2.3925070e+01 -1.4157961e+01  3.2672981e+01
 -8.0929461e+00  4.1138892e+00 -1.7084545e+01 -1.1217752e+01
 -6.2139792e+00 -8.0308123e+00 -1.3340563e+01  1.6597944e+01
 -1.9472958e+01  1.3156571e+01 -8.5194330e+00 -3.9163382e+00
  9.8213774e-01 -4.1431740e-01 -4.2328877e+00  5.2449989e+00
 -4.3402543e+00 -1.5436748e+00 -2.7040427e+00  6.4878955e+00
  6.8910418e+00  7.1847744e+00  1.2333871e+00  2.8118689e+00
  7.0791850e+00  8.1816864e+00  5.9538355e+00 -2.8976700e+00
 -4.2580824e+00  7.6088494e-01  6.9802299e+00  5.9755745e+00
  2.6596613e+00 -1.1953930e+00 -1.1368172e+00  2.0662524e-01]"
2510,YAF_soup_neutral.wav,Young,neutral,Young and neutral,"[-398.07327      52.023643     -5.39017      39.41199      -1.4660028
    5.358596     -9.284757    -10.964458     -3.5890377     9.256565
  -20.60944      16.225336     -7.9485507     9.144181      1.6843903
   -3.9897685     2.1192935     0.62291366  -12.078707      3.0505474
   -5.030723     -4.0346136    -5.553086     -1.2069486    -6.053154
   -1.3455355    -2.2800715    -1.7544708    -5.856641     -5.4639544
   -6.8121696     7.9496546    12.207837     26.13364      29.438713
   23.35918      15.124637      0.48331687   -3.5032127    -0.49450698]"
2511,YAF_soup_ps.wav,Young,ps,Young and ps,"[-402.10416      43.349533     -0.82459474   10.167014    -18.421806
    6.2855296   -12.544651     -5.2450833   -13.852601      9.440311
  -13.726263     10.899352    -10.214548     12.391654      2.8425477
    4.9819627     6.5279846     7.9413486    -2.5718458     6.7708025
   -1.4038509     2.2940793    -4.408875      3.8908365    -0.41307005
    0.78335464    2.0337307     1.6263877     3.1545434     2.7261744
    2.3659666     6.2387943     4.6731963     7.0511956     5.5353036
    6.6333265     7.50078       4.424236      4.1666026     3.668032  ]"
2512,YAF_soup_sad.wav,Young,sad,Young and sad,"[-4.0652408e+02  6.7087524e+01  2.5389763e+01  3.2468098e+01
 -9.5615834e-01  1.7772589e+01 -8.8212214e+00 -2.5692573e+00
 -5.6415462e+00  6.2793249e-01 -8.0533171e+00  5.3477316e+00
 -9.6346426e+00  1.3770714e+01 -8.0491152e+00  2.1573021e+00
 -6.2222427e-01  7.9978898e-02 -6.3906975e+00  3.6240906e-01
 -7.4795327e+00 -6.0465856e+00 -5.3198166e+00  1.6956550e+00
  1.6097156e+00  5.3307385e+00  4.1672478e+00  1.2016113e+00
  4.8033053e-01 -2.5678988e+00 -2.2752247e+00  6.9001970e+00
  7.1078348e+00  6.3164153e+00  5.5978098e+00  2.6193485e+00
  1.3521696e+00  9.1898656e-01  2.5015264e+00  3.7022536e+00]"
2513,YAF_sour_angry.wav,Young,angry,Young and angry,"[-3.53037445e+02  4.69155006e+01 -1.24427528e+01  1.32079363e+01
 -2.69649544e+01  4.97289371e+00 -9.04882622e+00 -1.31083212e+01
 -1.06923981e+01  1.71999490e+00 -2.19042625e+01  1.44278030e+01
 -1.54821901e+01  1.01362629e+01 -4.73637104e+00 -2.93776178e+00
 -4.83873129e-01  1.54213750e+00 -9.11856365e+00  4.05232811e+00
 -3.67072368e+00  1.53748798e+00 -6.00003767e+00 -2.14477777e+00
 -1.27549076e+00 -3.18486243e-01  3.00281763e+00  6.62768888e+00
  6.69701672e+00  1.14384403e+01  1.16518002e+01  1.18285017e+01
  1.01383915e+01  5.52574444e+00  1.58404934e+00  2.93248987e+00
  2.03244615e+00  5.02529573e+00  5.69594479e+00  4.78786945e+00]"
2514,YAF_sour_disgust.wav,Young,disgust,Young and disgust,"[-4.1364059e+02  8.3532394e+01 -1.2659703e+01  3.9416854e+00
 -1.6376328e+01  1.0928538e+01 -1.8147617e+01 -1.2771507e+01
 -9.3301773e+00  6.6795917e+00 -1.1665359e+01  5.2468643e+00
 -9.5344410e+00  3.8586774e+00 -3.6515400e+00 -4.9184575e+00
 -3.1321354e+00  1.0928919e-01 -8.3104343e+00  1.5609435e+00
 -7.2854285e+00  9.7307360e-01 -2.9392819e+00  3.2926726e+00
 -3.2733390e-01  3.7548330e-01 -7.2838396e-01  2.7350860e+00
  1.5002682e+00  5.1120882e+00  1.2079307e+00  2.7425556e+00
  1.3568318e+00  1.7229342e+00  4.5308251e+00  2.9456143e+00
  4.3810992e+00  4.6498871e+00  3.7988071e+00  5.4656692e+00]"
2515,YAF_sour_fear.wav,Young,fear,Young and fear,"[-3.1797403e+02  3.9647694e+01 -2.4101580e+01  1.3286091e+01
 -8.2160025e+00  3.2039874e+00 -2.4428492e+00 -3.3295543e+00
 -4.0624156e+00  8.5485582e+00 -1.9585232e+01  1.4291629e+01
 -1.1263991e+01  6.0970316e+00 -4.2955971e+00 -2.1571577e+00
 -5.2415686e+00  9.1081858e+00 -7.3789716e+00  1.4313099e+01
  7.8050985e+00  5.5525279e+00 -2.7611914e+00  9.8440930e-02
 -7.0313424e-02  8.5948734e+00  4.3395786e+00  1.5537679e+00
 -3.5055441e-01 -1.2902614e+00 -3.9138472e+00 -5.7821149e-01
 -4.9661303e+00 -2.9888632e+00 -1.0567435e+00 -3.7396213e-01
 -1.0312939e-01  8.2002622e-01  2.9537101e+00  4.8779769e+00]"
2516,YAF_sour_happy.wav,Young,happy,Young and happy,"[-3.0499283e+02  3.7890396e+01 -2.8530291e+01  1.4704176e+01
 -1.6783342e+01  1.2769026e-01 -1.4124419e+01 -1.2085449e+01
 -2.8242134e-02 -4.5624847e+00 -1.1560214e+01  1.3688165e+01
 -1.8604160e+01  1.0856351e+01 -8.1200571e+00  1.1986792e+00
  3.1908560e+00  2.8096476e+00 -5.6561308e+00 -2.9665232e+00
 -1.2057575e+01  2.5843189e+00  2.1679618e+00  1.0673424e+01
  2.3359520e+00  9.3600315e-01 -2.3186989e-01  2.8553770e+00
  9.0416584e+00  8.8861723e+00  2.5553300e+00  5.1896205e+00
  2.9806845e+00  6.0379448e+00  1.0546393e+01  7.0982218e+00
  5.9632599e-01 -7.3950191e+00 -3.7401235e+00  3.8054872e+00]"
2517,YAF_sour_neutral.wav,Young,neutral,Young and neutral,"[-3.8439456e+02  7.9072617e+01 -2.1494486e+00  1.9881466e+01
 -8.8712778e+00  7.3272276e+00 -1.4867004e+01 -1.0745846e+01
 -8.9721985e+00  1.1254070e+01 -2.2595209e+01  1.4582916e+01
 -8.4001474e+00  5.1245041e+00 -3.5543233e-01 -2.7627757e+00
 -2.2494965e+00  2.1488731e+00 -1.1978623e+01 -2.0629844e-01
 -6.1768355e+00 -7.5474186e+00 -6.2806911e+00 -3.2579963e+00
 -5.6845541e+00 -8.0847782e-01 -3.4064379e+00 -1.1004335e+00
 -3.7145073e+00 -3.2756612e+00 -6.2628465e+00 -4.3660679e+00
  9.6856855e-02  6.8655305e+00  2.1039211e+01  2.9483509e+01
  3.2477646e+01  2.3992010e+01  1.1448578e+01  1.8943790e+00]"
2518,YAF_sour_ps.wav,Young,ps,Young and ps,"[-3.6976535e+02  5.1356720e+01 -1.1427379e+01  1.6512698e+00
 -2.0006632e+01  5.0259514e+00 -1.4387251e+01 -1.0446355e+01
 -1.5738639e+01  1.6452080e+01 -1.8697712e+01  1.5677004e+01
 -1.1795839e+01  1.0502018e+01  3.1610060e+00  4.2119527e+00
  1.5283129e+00  6.7032366e+00 -4.3511882e+00  5.1066947e+00
  3.7750244e-02  5.2437201e+00 -2.9448905e+00  1.8831893e+00
 -2.7572579e+00 -5.8653110e-01 -1.8495518e+00  9.8049533e-01
  2.6687427e+00  2.1991267e+00 -8.4786665e-01  6.7571344e+00
  3.2629707e+00  6.6938953e+00  3.4807489e+00  4.7088156e+00
  5.6019454e+00  1.2716657e+00  3.9013360e+00  4.1985030e+00]"
2519,YAF_sour_sad.wav,Young,sad,Young and sad,"[-3.92924316e+02  7.43089066e+01  1.58970785e+01  2.71723938e+01
 -7.01402760e+00  1.61292648e+01 -1.56444187e+01 -6.98937178e+00
 -4.16966867e+00 -4.58627510e+00 -1.48323879e+01  5.07193041e+00
 -9.93142128e+00  1.11246281e+01 -1.34530439e+01  1.55072391e+00
 -1.39478743e+00 -3.39006281e+00 -7.24499369e+00 -2.73866010e+00
 -7.89918089e+00 -4.93845844e+00 -9.72896481e+00  2.33843708e+00
 -5.55121469e+00  4.65274858e+00  4.70831871e+00  4.12184179e-01
  2.42085338e+00  8.45626295e-01 -4.68655676e-02  8.29174709e+00
  8.03249073e+00  7.09938192e+00  6.40482664e+00  1.24794686e+00
  1.65794539e+00  4.40293121e+00  8.52677727e+00  6.79872370e+00]"
2520,YAF_south_angry.wav,Young,angry,Young and angry,"[-3.32066162e+02  2.63311996e+01 -1.35153046e+01  1.20851870e+01
 -2.59373684e+01  1.53814924e+00 -1.12363367e+01 -1.12674370e+01
 -1.04591360e+01  8.45334911e+00 -2.04104824e+01  1.68190899e+01
 -1.52627401e+01  1.34373255e+01 -4.89435625e+00 -1.91828549e+00
 -1.35504484e+00  2.38374448e+00 -9.41180325e+00  3.88175464e+00
 -5.52214241e+00 -2.72601438e+00 -3.04907894e+00 -1.40917480e-01
  3.61619401e+00  9.41179943e+00  1.47206726e+01  1.77703419e+01
  1.40281038e+01  8.51054287e+00  2.37415862e+00  2.24350119e+00
  2.58721519e+00  1.88410246e+00  2.25708461e+00  3.48742515e-01
  4.17574376e-01 -1.67829323e+00  1.33455026e+00  2.32119250e+00]"
2521,YAF_south_disgust.wav,Young,disgust,Young and disgust,"[-4.1623828e+02  6.1001949e+01 -4.7232738e+00  1.8162128e+01
 -1.4709201e+01  7.8540130e+00 -1.5302783e+01 -5.1852736e+00
 -1.2669154e+01  4.0650334e+00 -1.0338773e+01  7.4970164e+00
 -1.1741418e+01  5.7934256e+00 -3.8921189e+00 -7.7586019e-01
 -5.1125278e+00  2.4726598e+00 -6.9667325e+00 -1.2925540e+00
 -7.6380787e+00 -1.6198320e+00 -4.0918803e+00  6.2520900e+00
 -3.5643723e-02  3.9261396e+00 -1.9888093e+00  2.7784276e+00
 -5.1662678e-01  3.2645037e+00  1.7314678e+00  4.4407425e+00
  2.8438687e+00  3.0528815e+00  4.6546426e+00  2.3942673e+00
  2.2734597e+00  2.0903022e+00  2.3223836e+00  1.9605451e+00]"
2522,YAF_south_fear.wav,Young,fear,Young and fear,"[-3.2953082e+02  3.4198502e+01 -1.8810074e+01  6.8625126e+00
 -1.2572637e+01  1.8691182e+00 -1.5177827e+01  5.1206219e-01
 -2.1645754e+01  1.1537970e+01 -1.9525093e+01  8.7040863e+00
 -2.4676356e+00  7.9696541e+00  1.8326697e-01  5.6334124e+00
 -2.1825564e+00  1.7369658e+01 -7.1274362e+00  1.1261345e+01
  6.1121917e+00  3.2739844e+00  5.1379910e+00  3.2386255e+00
 -1.5911143e+00  6.8833423e+00 -1.8623950e+00  4.6441178e+00
  2.2859511e+00 -1.0315212e-01 -4.6857676e-01  3.8880131e+00
  1.3924459e+00  7.8312677e-01 -2.6831515e+00  8.0449873e-01
  8.1673944e-01 -1.7008671e+00  2.4562338e-01 -1.4131127e-01]"
2523,YAF_south_happy.wav,Young,happy,Young and happy,"[-3.3111938e+02  3.5243435e+01 -1.5249679e+01  2.4603109e+01
 -1.4137180e+01  1.2377177e-02 -1.2894024e+01 -1.0479134e+01
 -5.8468175e+00 -1.8425609e+00 -1.3262076e+01  1.1204814e+01
 -1.5746987e+01  1.1727070e+01 -7.2050118e+00 -4.8107367e+00
  4.9655664e-01  7.9863012e-01 -5.2862306e+00  6.4261746e+00
 -5.0519514e+00  9.2339940e-02  6.9322288e-01  8.8397350e+00
  9.5296879e+00  9.8864059e+00  2.3757932e+00  1.3083370e+00
  3.9475379e+00  5.8927803e+00  2.9018986e+00 -2.9752283e+00
 -2.9977512e+00  1.6346821e+00  6.0256572e+00  6.7731743e+00
 -6.7780122e-02 -1.6307863e+00  2.7333185e-01 -1.0142996e+00]"
2524,YAF_south_neutral.wav,Young,neutral,Young and neutral,"[-4.27945831e+02  6.45018692e+01 -1.90927565e+00  2.71300945e+01
 -4.85696644e-01  5.93055344e+00 -1.10047235e+01 -2.69119740e+00
 -8.81800461e+00  1.39913025e+01 -1.31148424e+01  1.45727549e+01
 -4.47670937e+00  9.56061649e+00 -1.93984821e-01 -1.65469325e+00
 -1.43502915e+00  3.15984035e+00 -1.25986137e+01  3.15308833e+00
 -3.86170864e+00 -4.71360350e+00 -5.42120218e+00 -2.34758210e+00
 -3.43310380e+00 -3.33614564e+00 -2.67489815e+00 -6.65927827e-01
 -2.70463252e+00 -9.30639982e-01 -7.48344851e+00 -5.64623070e+00
 -1.56193256e+00  5.82512236e+00  1.68071022e+01  2.54349060e+01
  2.82036190e+01  2.03464622e+01  8.77421856e+00 -1.71430624e+00]"
2525,YAF_south_ps.wav,Young,ps,Young and ps,"[-3.74665741e+02  3.70715179e+01 -1.54767590e+01 -3.58897746e-01
 -2.54342690e+01  4.26087284e+00 -1.00324755e+01 -6.61539316e+00
 -1.48056536e+01  1.01069660e+01 -1.03410196e+01  9.11963081e+00
 -8.77996063e+00  1.38569765e+01 -2.51360345e+00  1.00756426e+01
  3.02650833e+00  1.57357512e+01 -7.83197403e-01  6.50071430e+00
 -3.17198443e+00  3.20472670e+00 -9.83427227e-01  5.45777035e+00
 -3.96162605e+00 -2.28769914e-03 -8.20823312e-01  7.70040154e-02
  1.63469172e+00  4.73327589e+00  5.37564611e+00  7.56774473e+00
  8.12014675e+00  7.88207006e+00  5.70868874e+00  5.05282927e+00
  3.99201131e+00  1.25783992e+00  2.11571789e+00  2.32249093e+00]"
2526,YAF_south_sad.wav,Young,sad,Young and sad,"[-3.8211462e+02  6.4155983e+01  2.6742197e+01  3.3550068e+01
 -1.0647670e+01  1.6407703e+01 -1.3662893e+01 -5.8737931e+00
 -6.6499071e+00 -3.3536837e-01 -1.1796748e+01  7.6558371e+00
 -1.1001994e+01  1.2155694e+01 -1.3474528e+01  2.2955654e+00
 -2.3079929e+00 -2.7495472e+00 -9.5094604e+00 -5.4400235e-01
 -8.1339073e+00 -5.1990314e+00 -6.3591099e+00  2.0170735e-01
 -3.8551471e+00  7.2129908e+00  2.6901333e+00  3.0439847e+00
  2.5130730e+00 -4.7639951e-01  2.5446510e-01  9.6097393e+00
  5.9411221e+00  6.7445774e+00  1.4929307e+00  3.8652882e-01
  1.4850509e+00  3.7416575e+00  6.9748325e+00  5.4724798e+00]"
2527,YAF_sub_angry.wav,Young,angry,Young and angry,"[-3.2453629e+02  3.7286697e+01 -1.5585202e+01  1.5087211e+01
 -2.8969847e+01  4.4011049e+00 -6.6165409e+00 -1.5369869e+01
 -1.0693155e+01  7.4053316e+00 -2.0947891e+01  1.4077526e+01
 -1.7134356e+01  7.6402097e+00 -4.9590130e+00 -2.4607253e+00
 -3.9387693e+00 -5.0921291e-01 -1.1786991e+01 -4.2461118e-01
 -6.3224545e+00 -2.7177210e+00 -3.9421244e+00 -2.3934755e+00
 -8.9802760e-01  2.8268859e+00  6.8901730e+00  1.0325608e+01
  1.4368002e+01  1.1243363e+01  7.0410933e+00  5.2498622e+00
  1.9977005e-02  3.8002245e+00  1.6006541e+00  4.2255813e-01
  7.2722721e-01  9.1466939e-01  1.9552608e+00 -1.1226580e+00]"
2528,YAF_sub_disgust.wav,Young,disgust,Young and disgust,"[-4.0427884e+02  7.0597137e+01  4.6349449e+00  1.2470241e+01
 -1.5087681e+01  7.5741615e+00 -1.1166848e+01 -9.8288345e+00
 -1.4645458e+01  6.4440455e+00 -7.8278775e+00  6.2887120e+00
 -1.4170243e+01  7.6790047e+00 -9.8181229e+00 -1.7369753e+00
  5.6356001e-01 -3.2451701e+00 -4.7408457e+00  3.2739606e+00
 -2.1675901e+00  1.2775459e+00 -3.9484286e+00  7.4829531e-01
 -4.4964919e+00  9.7659349e-02  3.6954257e-01  9.6655494e-01
  2.5097561e+00  3.6365073e+00  1.5349634e+00  6.0329165e+00
  1.9818108e+00  6.1121255e-01  4.4979498e-01  1.1885996e+00
  3.9305789e+00  2.1855183e+00  3.4699490e+00  5.9216213e+00]"
2529,YAF_sub_fear.wav,Young,fear,Young and fear,"[-3.0259518e+02  4.9189129e+01 -1.5455146e+01  1.3394938e+01
 -1.4052761e+01  5.7074175e+00 -7.8491225e+00 -3.0866601e+00
 -1.5042387e+01  1.2321605e+01 -1.9116055e+01  5.9371839e+00
 -9.6975431e+00  3.7262132e+00 -2.4013135e-01 -9.8367041e-01
 -1.4641947e+00  1.2896863e+01 -4.0005145e+00  9.8882113e+00
  5.5687137e+00  1.3434304e+00  1.3920938e+00  4.6893005e+00
  3.0916314e+00  1.0022043e+01  5.0300093e+00  5.1046438e+00
  2.6839643e+00  5.1321421e+00 -2.4033850e-01  2.7230217e+00
 -3.5655422e+00 -3.0282669e+00 -6.7451090e-01  3.0468092e+00
  8.9888477e-01 -3.0704494e+00  1.2858353e+00  2.8187144e+00]"
2530,YAF_sub_happy.wav,Young,happy,Young and happy,"[-3.3904642e+02  3.4726952e+01 -2.2114590e+01  1.9849865e+01
 -1.5956752e+01 -1.5239666e-01 -1.1604070e+01 -9.8757372e+00
 -7.8533301e+00  3.8231688e+00 -1.2647569e+01  9.3132534e+00
 -1.8110485e+01  1.0347068e+01 -7.3372345e+00 -9.4465062e-02
 -4.6118182e-01  1.9490998e+00 -3.4821398e+00  2.0044413e+00
 -7.7904329e+00  3.1625137e+00  5.8571157e+00  1.1584316e+01
  6.7418995e+00  8.7901478e+00  3.3704224e+00  5.3412895e+00
  6.7802148e+00  1.5605040e+00 -5.9352589e-01  3.9856946e+00
  7.2450838e+00  1.1132217e+01  3.2782369e+00 -3.4013784e-01
 -2.3129399e+00 -3.6313627e+00 -2.2086520e+00 -4.8998439e-01]"
2531,YAF_sub_neutral.wav,Young,neutral,Young and neutral,"[-3.80028625e+02  8.33932877e+01  1.45607157e+01  3.06403332e+01
 -9.31543159e+00  8.28618240e+00 -1.07783461e+01 -6.76572704e+00
 -8.02267933e+00  8.13558865e+00 -1.53653994e+01  1.03460360e+01
 -1.37001495e+01  1.07591639e+01 -3.72961783e+00 -5.93362331e+00
 -1.15726614e+00 -1.56099033e+00 -1.29367704e+01 -8.35630000e-01
 -5.66499233e+00 -5.17556477e+00 -6.96590710e+00 -1.72555721e+00
 -6.41634750e+00 -2.03738594e+00 -2.49192858e+00 -2.54531294e-01
 -4.80636311e+00 -2.85424995e+00 -1.05778065e+01 -3.37782311e+00
 -6.98952198e+00  3.47495937e+00  1.24016228e+01  2.43666573e+01
  2.96216316e+01  2.18942738e+01  1.40636959e+01  1.18668936e-01]"
2532,YAF_sub_ps.wav,Young,ps,Young and ps,"[-3.32951813e+02  5.18283195e+01 -1.01730013e+01 -1.07326288e+01
 -1.77303715e+01  3.39537883e+00 -1.94949856e+01 -6.28442526e+00
 -1.86403885e+01  1.31092272e+01 -1.32572775e+01  1.12506104e+01
 -3.95348096e+00  1.03925514e+01 -9.56487751e+00  3.32035136e+00
  9.42967236e-01  2.39873719e+00 -2.84826207e+00  6.72100210e+00
 -6.86123657e+00  4.38541937e+00  1.66617310e+00  6.18400633e-01
  1.94641447e+00 -6.27170622e-01 -1.78081858e+00  5.64085655e-02
 -4.99038726e-01  4.63675928e+00  2.93446612e+00  1.06673508e+01
  7.85800552e+00  4.59289694e+00  3.40845418e+00  1.27489352e+00
  1.26350057e+00  4.15372133e+00  2.36355758e+00 -3.21046896e-02]"
2533,YAF_sub_sad.wav,Young,sad,Young and sad,"[-3.44486847e+02  7.66764603e+01  2.33539181e+01  3.36863174e+01
 -1.09935980e+01  1.97225857e+01 -7.72661924e+00 -4.34766859e-01
 -3.21087217e+00  6.52321863e+00 -1.09986162e+01  4.15844965e+00
 -1.12259655e+01  1.15541449e+01 -9.19165897e+00 -2.83050448e-01
 -1.87336040e+00 -1.54338872e+00 -7.98065376e+00 -4.36552191e+00
 -5.85553837e+00 -6.28010654e+00 -8.97941664e-02  4.73138952e+00
  2.70657253e+00  7.64102936e+00 -4.47254702e-02 -3.20604730e+00
 -1.69728771e-01  4.60711271e-01  4.96471691e+00  1.17430983e+01
  6.07628202e+00  2.38320708e+00 -7.71312416e-01 -6.37096763e-02
  1.84430087e+00  4.22608852e+00  7.31069851e+00  3.28598237e+00]"
2534,YAF_such_angry.wav,Young,angry,Young and angry,"[-3.4922086e+02  1.4675610e+01 -6.8198400e+00  1.8705549e+01
 -2.9328024e+01  4.9676399e+00 -6.6770458e+00 -5.2752972e+00
 -1.4410244e+01  2.4676523e+00 -1.9949800e+01  1.5317582e+01
 -1.5110521e+01  1.5411268e+01 -7.2262011e+00  2.4268320e+00
 -3.2591805e+00  1.6310139e+00 -4.8918858e+00  4.9504242e+00
 -2.7824702e+00  2.8188467e+00 -5.8070021e+00 -5.6650048e-01
 -8.2260627e-01  1.7284569e+00  1.3681221e+00  4.8000402e+00
  6.7222042e+00  1.0808004e+01  9.5381308e+00  8.4745913e+00
  7.2722340e+00  5.1585765e+00  5.6633286e+00  8.2958975e+00
  5.0902610e+00  4.9835296e+00  1.1380231e+00  3.4561229e-01]"
2535,YAF_such_disgust.wav,Young,disgust,Young and disgust,"[-4.1881973e+02  4.2415340e+01 -7.8569331e+00  2.2110983e+01
 -1.7308828e+01  6.8627543e+00 -1.3632081e+01 -4.3425593e+00
 -9.3678293e+00  6.5397172e+00 -1.1018643e+01  4.5325713e+00
 -9.4386539e+00  5.9274044e+00 -4.3446536e+00 -2.7838566e+00
 -6.6322428e-01 -5.7781804e-01 -4.1254621e+00  4.2530622e+00
 -4.0649657e+00 -2.7367920e-01 -2.0275943e+00  5.5258262e-01
 -1.1319896e+00 -8.9985424e-01  1.0562148e+00  2.9748678e+00
  3.7987676e+00  5.3652492e+00  1.1792929e+00  2.5421126e+00
  1.5698409e+00  3.4532292e+00  4.6109934e+00  4.1991782e+00
  4.7726822e+00  2.2586927e+00  3.1330750e+00  2.8565090e+00]"
2536,YAF_such_fear.wav,Young,fear,Young and fear,"[-2.9862650e+02  1.7917608e+01 -1.2817337e+01  2.1616735e+01
 -1.4818585e+01  9.9226198e+00 -9.1969795e+00  1.2292508e+00
 -8.1777649e+00  1.3208881e+01 -1.7254450e+01  1.5457149e+01
 -8.7986012e+00  1.4183506e+01 -8.5368700e+00 -1.0513015e+00
 -1.8663808e+00  4.6624742e+00 -8.5895281e+00  1.2993784e+01
  5.0260216e-01  5.8778048e+00  1.2294053e+00  5.6726995e+00
  2.6909525e+00  5.6370363e+00  1.9548721e+00 -6.5804684e-01
 -1.3100258e+00 -2.3157352e-01 -1.1120517e+00  1.5523218e+00
 -2.9904816e+00  1.2563003e+00  5.5221623e-01  1.3027585e+00
  9.6756959e-01  2.7366924e+00  2.8835828e+00  1.4844036e+00]"
2537,YAF_such_happy.wav,Young,happy,Young and happy,"[-3.4232205e+02  1.2895639e+01 -1.7752312e+01  2.9044044e+01
 -1.8509275e+01  7.1800623e+00 -1.4649306e+01 -5.3136778e+00
 -1.6396397e+00 -3.5431974e+00 -8.9927626e+00  9.3673534e+00
 -1.0642955e+01  9.7648849e+00 -7.8288589e+00 -1.5412428e+00
  3.3570632e-01  1.4223460e+00 -2.7919142e+00  7.9481745e+00
 -6.5768633e+00  4.5070691e+00  1.4448090e+00  5.8056769e+00
  6.5052967e+00  4.9307209e-02 -1.9611706e+00 -2.6781833e+00
  4.5255651e+00  8.7849360e+00  3.5057878e+00  1.5438006e+00
  1.5763950e+00  6.5120335e+00  6.1734409e+00 -8.7924935e-02
 -1.1926027e-01  1.2990212e+00  1.5208185e-01 -3.2643361e+00]"
2538,YAF_such_neutral.wav,Young,neutral,Young and neutral,"[-3.9161246e+02  4.8710571e+01 -9.8763448e-01  3.3567066e+01
 -1.3595097e+01  1.0845732e+01 -1.6265709e+01 -6.7953868e+00
 -1.0134651e+01  1.5621319e+01 -2.0099369e+01  1.0405401e+01
 -4.5294418e+00  8.0168934e+00 -4.3044000e+00 -2.0463359e+00
 -1.3808839e+00  2.9791525e-01 -1.3595834e+01  3.5206127e+00
 -6.3834887e+00 -3.4967735e+00 -5.0865431e+00 -2.5325851e+00
 -4.1125264e+00 -2.1659882e+00 -1.1193764e+00 -3.2144645e-01
 -2.5884235e+00 -2.7599995e+00 -5.4107537e+00 -1.5545608e+00
  4.9064202e+00  1.4524668e+01  2.3352276e+01  2.8803316e+01
  2.4634344e+01  1.1561457e+01  9.7398049e-01 -2.3710752e+00]"
2539,YAF_such_ps.wav,Young,ps,Young and ps,"[-3.52719208e+02  2.53836861e+01 -1.89854603e+01  8.31125259e+00
 -3.14758530e+01  6.59178114e+00 -1.33165245e+01 -8.30332088e+00
 -1.37812204e+01  1.33714743e+01 -1.75729847e+01  1.46962214e+01
 -8.94770718e+00  1.53463144e+01 -9.24323857e-01  7.36440897e+00
  2.34485173e+00  1.00176706e+01 -3.26550436e+00  5.49549294e+00
 -3.10547900e+00  5.26035166e+00 -3.21155143e+00  2.90363908e+00
  8.73040855e-01  1.70710289e+00  1.59181142e+00  3.55889034e+00
  2.04188991e+00  2.89006424e+00  2.70899862e-01  4.59231949e+00
  4.06282854e+00  4.57182598e+00  5.25223017e+00  5.08885098e+00
  5.06644630e+00  5.55570984e+00  5.31523132e+00  4.64225101e+00]"
2540,YAF_such_sad.wav,Young,sad,Young and sad,"[-390.2158      43.205883    21.457747    40.61423    -13.655029
   11.197495   -12.517067    -4.473792    -9.179223     5.000334
  -14.539145     7.8559875   -9.12739     12.332462   -14.162489
    3.726485    -3.6816504   -0.4755854   -8.529615    -0.7039569
   -7.9463596   -4.9806037   -6.4262176    1.6442451    0.5274552
    6.5836263    5.0040636    3.2199368    3.2478037   -1.7497418
   -1.7783436    7.1518583    8.264818     8.632106     4.050324
    3.4136667   -0.5558933    1.6281004    2.3578722    1.6634418]"
2541,YAF_sure_angry.wav,Young,angry,Young and angry,"[-346.2355       46.43196      -7.161618     22.041962    -35.191757
    6.941502     -6.4827495   -18.89985      -9.763028      3.0131826
  -23.516197     18.135       -14.46683      10.182412     -1.8695037
   -1.8489677    -1.4141707     0.59245753   -9.352522      1.6781052
   -6.2958374    -4.167273     -2.8613977    -2.333557      3.0025175
    2.202329      1.2342682     5.2925596     7.7077885     8.99985
    8.915513      9.800834      6.779387      8.026159      5.58187
    2.1269453     1.3602893    -2.2794447    -1.4552501     1.2944251 ]"
2542,YAF_sure_disgust.wav,Young,disgust,Young and disgust,"[-3.8545657e+02  6.7833405e+01 -1.9001945e+01  2.5490662e+01
 -1.5703452e+01  1.0348154e+01 -2.1647772e+01 -2.0283781e+01
 -5.3448420e+00  4.5575638e+00 -1.6676245e+01  7.2580681e+00
 -9.3519173e+00  5.8384428e+00 -4.6701550e+00 -4.1033740e+00
 -3.0488589e+00  1.3011845e+00 -7.1796775e+00  5.6813326e+00
 -4.9360642e+00  1.7098109e+00 -4.1822448e+00 -7.8090072e-02
  9.8552400e-01 -6.8546897e-01  1.3096821e+00  1.6205482e+00
  2.3194661e+00  4.9870701e+00  9.7961235e-01  4.5558443e+00
  7.8833872e-01  2.7039015e-01  6.1718230e+00  1.3226118e+00
  3.4897778e+00  2.5744700e+00  4.8678309e-01  4.6682258e+00]"
